ts_utc,league_slug,player_slug,card_slug,prezzo_min_eur,media_recente_eur,sconto_temporale_pct,trend,rendimento_atteso_pct,guadagno_atteso_eur,gate_passa,prezzo_secondo_eur,margine_trasversale_pct,scarto_thin_market
2026-08-03T20:52:09+00:00,premier-league-gb-eng,levi-colwill,levi-colwill-2025-limited-589,1.6,1.375,-16.36,down,0.0,0.0,0
2026-08-03T20:52:14+00:00,bundesliga-de,frederik-ronnow,frederik-ronnow-2023-limited-59,1.2,1.7971,33.23,down,12.0,0.144,0
2026-08-03T20:53:03+00:00,mlspa,prince-osei-owusu,prince-osei-owusu-2026-limited-546,1.78,1.21,-47.11,down,0.0,0.0,0
2026-08-03T20:53:03+00:00,bundesliga-de,chris-fuhrich,chris-fuhrich-2023-limited-224,1.2,1.295,7.34,up,0.0,0.0,0
2026-08-03T20:53:28+00:00,austrian-bundesliga,nikolaus-wurmbrand,nikolaus-wurmbrand-2026-limited-55,13.3307,9.08,-46.81,,0.0,0.0,0
2026-08-03T20:53:58+00:00,1-hnl,matej-vuk,matej-vuk-2026-limited-91,4.0,,,,0.0,0.0,0
2026-08-03T20:54:24+00:00,ligue-1-fr,tyler-morton,tyler-morton-2025-limited-137,5.19,3.238,-60.28,up,0.0,0.0,0
2026-08-03T20:55:32+00:00,austrian-bundesliga,simon-piesinger,simon-piesinger-2026-limited-63,1.1678,,,,0.0,0.0,0
2026-08-03T20:55:42+00:00,premier-league-gb-eng,matz-sels,matz-sels-2022-limited-267,3.5,4.02,12.94,flat,5.18,0.1812,0
2026-08-03T20:55:42+00:00,austrian-bundesliga,thorsten-schriebl,thorsten-schriebl-2026-limited-77,1.343,1.46,8.02,down,0.0,0.0,0
2026-08-03T20:56:11+00:00,laliga-es,gonzalo-garcia-torres,gonzalo-garcia-torres-2025-limited-327,4.0,4.79,16.49,up,7.36,0.2943,0
2026-08-03T20:56:33+00:00,austrian-bundesliga,boris-matic,boris-matic-2026-limited-12,2.9263,,,,0.0,0.0,0
2026-08-03T20:56:48+00:00,2-bundesliga,timon-weiner,timon-weiner-2025-limited-5,1.5,1.5467,3.02,down,0.0,0.0,0
2026-08-03T20:57:11+00:00,primeira-liga-pt,abraham-marcus,abraham-marcus-2026-limited-66,8.7585,9.95,11.97,up,4.93,0.4321,0
2026-08-03T20:57:12+00:00,premiership-gb-sct,vicko-sevelj,vicko-sevelj-2026-limited-105,9.99,,,,0.0,0.0,0
2026-08-03T20:58:07+00:00,premiership-gb-sct,hyun-jun-yang,hyun-jun-yang-2025-limited-102,1.6,1.2782,-25.17,up,0.0,0.0,0
2026-08-03T20:58:27+00:00,bundesliga-de,serhou-guirassy,serhou-guirassy-2025-limited-19,3.0,4.31,30.39,up,18.96,0.5687,1
2026-08-03T21:01:17+00:00,premier-league-gb-eng,maxence-lacroix,maxence-lacroix-2025-limited-314,1.5765,1.295,-21.74,down,0.0,0.0,0
2026-08-03T21:01:57+00:00,premier-league-gb-eng,maxence-lacroix,maxence-lacroix-2025-limited-546,1.5765,1.295,-21.74,down,0.0,0.0,0
